"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.8504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.7631,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8259,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.9586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.9442,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.7921,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5677,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.3835,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.4499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.6945,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6031,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.32233,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.0943,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.47221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0361,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2906,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.1146,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.86865,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.59304,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.57274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.60808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.70412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.0122,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.4226,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6484,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.7612,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7925,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.5744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.3088,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.1388,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.0799,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.0401,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.0175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",99.79358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",99.5443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.25652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",98.97726,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.81294,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.65501,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.2749,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",97.81664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.30009,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",96.92922,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.8126,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.0112,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.26281,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.33717,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.99207,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.74116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.73386,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.74091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.71545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.91289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.35104,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.72806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.88414,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.83994,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.88265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.05653,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.08552,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.09924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.26949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.42729,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.48109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.47807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.45812,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.45689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.3641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.08641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.91705,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.86746,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.96355,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.21456,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.45926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.56489,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.51703,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.27941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.22243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.20712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.90741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.34466,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.86432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.79879,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.02477,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.45566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.98865,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.44303,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.69635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.81843,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.85264,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.79768,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.59646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.52555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.69275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.00406,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.14228,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.81358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.6872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.78857,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.95277,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.16159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.49465,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.66685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.62974,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.35323,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.97802,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.74606,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.84499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.14404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.31427,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.38329,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.41505,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.48697,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.47356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.44754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.43948,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.53296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.73423,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0172,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.011,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8625,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7836,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7975,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6849,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4989,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3313,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.36,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5825,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5459,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5284,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6485,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6269,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4829,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3789,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7587,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0898,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2353,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2232,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1932,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1543,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0844,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.035,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1535,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3004,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.1997,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2284,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.482,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3506,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.295,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2756,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3385,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2337,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9262,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.135,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.2887,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.3751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2896,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.7858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.7552,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.8625,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.98679,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-02",99.03859,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-03",99.11604,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-04",99.21861,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-05",99.31514,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-06",99.35046,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.29475,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-08",99.18111,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-09",99.08833,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-10",99.10881,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-11",99.29546,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.6413,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.075,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.4795,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.7322,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.7741,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6125,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.3153,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.99046,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.71892,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.55107,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.48693,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.49812,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.55561,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.6549,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.83151,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.1345,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.5958,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-05",101.1822,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-06",101.8076,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-07",102.3669,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-08",102.8025,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-09",103.0921,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-10",103.25,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-11",103.3296,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-12",103.3743,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-01",103.4113,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-02",103.4431,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-03",103.4837,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-04",103.5624,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-05",103.7209,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-06",103.9698,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-07",104.2403,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-08",104.4266,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-09",104.4069,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-10",104.1122,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-11",103.5462,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-12",102.7882,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.9762,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.2264,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.6071,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.1229,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-05",99.7512,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-06",99.48854,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-07",99.35824,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-08",99.38127,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.56084,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.89581,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.3469,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8661,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.4196,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.9423,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-03",102.3674,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-04",102.6505,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-05",102.7453,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-06",102.6486,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-07",102.4149,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-08",102.1436,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.9211,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.8008,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.8066,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.9078,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-01",102.0495,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-02",102.1606,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",102.1947,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",102.1643,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",102.1072,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",102.0437,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.9974,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.9494,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.9209,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.8752,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.7102,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2676,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",100.534,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.0108,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.77129,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.76512,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",99.91199,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.1079,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.2605,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.3117,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.2676,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.1836,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.1356,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.1579,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.1461,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",99.79786,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",99.24432,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",98.7789,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",98.31734,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",97.86311,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",97.56813,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",97.64018,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",97.83612,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",98.04589,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",98.16941,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.34425,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",98.53044,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",98.62731,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",98.65172,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",98.71405,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",98.84807,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",98.98498,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",99.07459,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",99.23997,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",99.35981,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",99.44971,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",99.57882,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",99.74352,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",99.84763,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",99.93856,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.0304,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.1224,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.2161,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.2967,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.3849,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.4927,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.6081,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.6969,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",100.7691,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",100.8273,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.8663,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.889,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9391,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.0066,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.0498,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.1104,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.1608,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.1166,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.0413,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.9715,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.9195,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.907,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.907,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.93,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.9505,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.9574,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.9695,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.9923,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.006,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.0155,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.0367,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.087,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.1644,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.2331,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",101.2194,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.9064,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.0209,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.5822,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",97.71536,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",97.84571,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.4724,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.09499,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.53445,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.85718,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0814,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2553,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.3423,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.3383,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.2218,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.88441,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.32034,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.81829,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.65057,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.66405,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.81235,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.033,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.28142,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.49242,
